Fold,Feature,Droped_Attrib,acc_,acc_after,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
0,oldpeak,['age'],0.9333333333333333,0.9,-1.0,0.107,0.0,0.077,0.25,0.226,0,0.51,-0.5,0.092,0.818,0.818,0.0,0.053,0.3,0.333,1.0,0.9,0.818,0.818,0.9,0.857,0.933,0.9
0,ca,['age'],0.9333333333333333,0.8,0.333,0.167,0.0,0.263,0.84,0.6,0.16,0.4,0.1665,0.21500000000000002,0.818,0.909,0.0,0.263,0.3,0.5,1.0,0.667,0.818,0.909,0.9,0.769,0.933,0.8
0,thal,['age'],0.9333333333333333,0.8,0.107,-0.143,0.0,0.294,0.524,0.238,0.214,0.643,0.0535,0.0755,0.818,0.909,0.0,0.263,0.3,0.5,1.0,0.667,0.818,0.909,0.9,0.769,0.933,0.8
0,age,['oldpeak'],0.9,0.9,-0.208,-0.208,0.1,0.1,0.278,0.278,2.667,2.667,-0.05399999999999999,-0.05399999999999999,0.818,0.818,0.053,0.053,0.333,0.333,0.9,0.9,0.818,0.818,0.857,0.857,0.9,0.9
0,sex,['oldpeak'],0.9,0.9,0.2,0.2,0.091,0.091,0.317,0.317,3.857,3.857,0.14550000000000002,0.14550000000000002,0.818,0.818,0.053,0.053,0.333,0.333,0.9,0.9,0.818,0.818,0.857,0.857,0.9,0.9
0,cp,['oldpeak'],0.9,0.8666666666666667,-1.0,-0.5,0.1,-0.333,0.526,0.11,0,1.303,-0.45,-0.4165,0.818,0.909,0.053,0.158,0.333,0.433,0.9,0.769,0.818,0.909,0.857,0.833,0.9,0.867
0,trestbps,['oldpeak'],0.9,0.9,-0.5,0.2,0.0,0.077,0.143,0.248,0,2.739,-0.25,0.1385,0.818,0.818,0.053,0.053,0.333,0.333,0.9,0.9,0.818,0.818,0.857,0.857,0.9,0.9
0,chol,['oldpeak'],0.9,0.8333333333333334,1.0,-0.033,0.0,0.3,1.0,0.214,0.0,1.75,0.5,0.1335,0.818,0.818,0.053,0.158,0.333,0.4,0.9,0.75,0.818,0.818,0.857,0.783,0.9,0.833
0,fbs,['oldpeak'],0.9,0.8666666666666667,0.222,0.222,0.062,0.125,0.08,0.04,0.8,0.9,0.14200000000000002,0.1735,0.818,0.818,0.053,0.105,0.333,0.367,0.9,0.818,0.818,0.818,0.857,0.818,0.9,0.867
0,restecg,['oldpeak'],0.9,0.8666666666666667,0.9,0.0,0.071,0.0,0.533,0.0,0.111,0,0.4855,0.0,0.818,0.727,0.053,0.053,0.333,0.3,0.9,0.889,0.818,0.727,0.857,0.8,0.9,0.867
