Features,Droped_Attrib,Baseline,FPRD,FPRD_after,FPRD_diff,SPD,SPD_after,SPD_Diff,DIR,DIR_after,DIR_diff,AOD,AOD_after,AOD_diff,FPR,FPR_after,FPR_diff,SP,SP_after,SP_diff,acc_,acc_after,acc_diff,Pre,Pre_after,Pre_diff,Re,Re_after,Re_diff,F1,F1_after,F1_diff,Rank1,Rank2,Ranking,Ranking2_after,Ranking_before,p_value,delta
housing,['loan'],Reweighing,0.1718,0.0147,-0.157,0.2652,0.0605,-0.2046,2.9434,1.0015,-1.9419,0.0332,0.0079,-0.0253,0.1282,0.5495,0.4212,0.4043,0.5794,0.175,67.74,44.85,-0.2289,50.9,8.48,-0.4242,30.25,6.73,-0.2353,37.37,7.5,-0.2987,0.00019178266356734288,0.001744782599699571,0.11,65.88,182.55,0.09289194088370532,0.5
job,None,Reweighing,0.0668,-0.0242,-0.091,0.125,0.033,-0.092,1.5745,0.9586,-0.6158,-0.0037,-0.0101,-0.0064,0.1292,0.5214,0.3922,0.4128,0.5531,0.1403,68.52,47.31,-0.2121,50.89,8.6,-0.4228,31.1,6.62,-0.2448,38.12,7.48,-0.3064,0.00020155600594051095,0.0012540747547676759,0.16,68.42,186.72,0.14148212148279338,0.44
job,['age'],Reweighing,0.0663,-0.0341,-0.1004,0.125,0.0355,-0.0895,1.5816,0.94,-0.6416,-0.0041,-0.015,-0.0109,0.1287,0.5175,0.3888,0.4122,0.5493,0.1371,68.5,47.71,-0.208,50.9,8.6,-0.4229,31.05,6.62,-0.2443,38.08,7.48,-0.306,0.00020322996970921964,0.0014138479307185439,0.14,68.79,186.6,0.14148212148279338,0.44
job,['balance'],Reweighing,0.0651,0.0056,-0.0595,0.1201,0.012,-0.1081,1.5294,1.0055,-0.5239,-0.0033,0.0033,0.0067,0.1297,0.3167,0.187,0.4126,0.3454,-0.0673,68.45,65.11,-0.0334,50.86,9.16,-0.4169,31.04,4.61,-0.2643,38.04,6.14,-0.3191,0.000168641674356869,0.0006236463888087427,0.27,83.66,186.53,0.20757844233562417,0.38
job,['default'],Reweighing,0.0702,-0.0181,-0.0883,0.1285,0.0234,-0.1051,1.6055,0.9688,-0.6367,-0.0023,-0.0076,-0.0052,0.1333,0.5294,0.3961,0.3999,0.5617,0.1618,68.15,46.64,-0.2151,49.24,8.85,-0.4039,29.47,6.91,-0.2256,36.42,7.76,-0.2866,0.00022134026159309215,0.0011008915753893754,0.2,68.58,181.33,0.14148212148279338,0.44
job,['duration'],Reweighing,0.1275,-0.0518,-0.1793,0.2239,0.0548,-0.1691,1.9314,0.9282,-1.0032,0.0068,-0.0225,-0.0293,0.2454,0.5946,0.3492,0.4373,0.6068,0.1695,51.87,41.84,-0.1003,48.29,7.89,-0.404,22.89,6.71,-0.1618,30.61,7.25,-0.2336,0.00016058908688657572,0.0021533976178560003,0.07,61.93,151.09,0.09289194088370532,0.5
job,['education'],Reweighing,0.0658,-0.0114,-0.0772,0.1233,0.0284,-0.0949,1.5725,0.9891,-0.5835,-0.0023,-0.0023,0.0,0.1254,0.5503,0.4249,0.4068,0.5809,0.1741,68.38,44.74,-0.2364,50.95,8.51,-0.4245,30.67,6.76,-0.2391,37.76,7.54,-0.3022,0.00019408208001766493,0.0011109251080808446,0.17,65.94,185.87,0.20757844233562417,0.38
job,['housing'],Reweighing,0.0698,-0.0101,-0.0798,0.1362,0.0146,-0.1216,1.7924,0.9843,-0.8081,-0.0057,-0.0051,0.0007,0.1211,0.5641,0.443,0.3803,0.5923,0.2121,66.35,44.1,-0.2226,51.0,8.31,-0.4269,28.24,7.1,-0.2114,35.35,7.66,-0.2768,0.00019957139681836772,0.0009656603093983342,0.21,65.58,178.8,0.20757844233562417,0.38
job,"['loan', 'duration']",Reweighing,0.1111,-0.0326,-0.1437,0.2364,0.0622,-0.1742,2.1941,0.9557,-1.2384,-0.0194,-0.0096,0.0098,0.2502,0.5697,0.3195,0.4277,0.582,0.1543,50.34,44.04,-0.063,48.13,7.91,-0.4022,21.61,6.52,-0.1509,29.46,7.15,-0.2231,0.00016240172397475634,0.0018313247361636002,0.09,63.91,146.67,0.11518373151505122,0.47
job,['loan'],Reweighing,0.0611,-0.0164,-0.0775,0.1277,0.0246,-0.1031,1.5891,0.976,-0.6131,-0.0104,-0.0068,0.0037,0.1282,0.5495,0.4212,0.4043,0.5794,0.175,67.74,44.85,-0.2289,50.9,8.48,-0.4242,30.25,6.73,-0.2353,37.37,7.5,-0.2987,0.00019178266356734288,0.0011252540926343806,0.17,65.94,184.31,0.20757844233562417,0.38
loan,None,Reweighing,0.1015,0.1558,0.0543,0.2065,0.1537,-0.0527,2.8621,1.4729,-1.3893,-0.0055,0.0809,0.0864,0.1292,0.5214,0.3922,0.4128,0.5531,0.1403,68.52,47.31,-0.2121,50.89,8.6,-0.4228,31.1,6.62,-0.2448,38.12,7.48,-0.3064,0.00020155600594051095,0.03426909459527353,0.01,67.23,185.31,0.20757844233562417,0.38
loan,['age'],Reweighing,0.1008,0.1494,0.0485,0.2076,0.1518,-0.0558,2.8693,1.4562,-1.4131,-0.0065,0.0777,0.0842,0.1287,0.5175,0.3888,0.4122,0.5493,0.1371,68.5,47.71,-0.208,50.9,8.6,-0.4229,31.05,6.62,-0.2443,38.08,7.48,-0.306,0.00020322996970921964,0.03125366175863695,0.01,67.67,185.19,0.20757844233562417,0.38
loan,['balance'],Reweighing,0.1048,0.0071,-0.0977,0.212,0.0819,-0.1301,2.9174,1.0992,-1.8182,-0.0048,0.0153,0.0201,0.134,0.312,0.178,0.3996,0.3416,-0.058,68.05,65.47,-0.0258,49.22,9.47,-0.3975,29.39,4.76,-0.2463,36.34,6.34,-0.3,0.00018711696901606645,0.0013350725617475177,0.14,84.49,179.61,0.172167236066597,0.41
loan,['default'],Reweighing,0.1066,0.173,0.0664,0.2109,0.1693,-0.0416,2.915,1.5198,-1.3952,-0.0022,0.0892,0.0914,0.1333,0.5294,0.3961,0.3999,0.5617,0.1618,68.15,46.64,-0.2151,49.24,8.85,-0.4039,29.47,6.91,-0.2256,36.42,7.76,-0.2866,0.00022134026159309215,0.04439520978158418,0.0,67.24,179.91,0.20757844233562417,0.38
loan,['duration'],Reweighing,0.1994,0.3084,0.109,0.4023,0.3273,-0.075,7.0547,2.1154,-4.9393,-0.0223,0.1308,0.1531,0.2454,0.5946,0.3492,0.4373,0.6068,0.1695,51.87,41.84,-0.1003,48.29,7.89,-0.404,22.89,6.71,-0.1618,30.61,7.25,-0.2336,0.00016058908688657572,0.21072682456789113,0.0,59.56,145.67,0.40081416938293446,0.25
loan,['education'],Reweighing,0.0966,0.1712,0.0746,0.2048,0.1683,-0.0365,3.0543,1.5181,-1.5361,-0.0081,0.0892,0.0973,0.1254,0.5503,0.4249,0.4068,0.5809,0.1741,68.38,44.74,-0.2364,50.95,8.51,-0.4245,30.67,6.76,-0.2391,37.76,7.54,-0.3022,0.00019408208001766493,0.04528391234601426,0.0,64.61,184.26,0.20757844233562417,0.38
loan,['housing'],Reweighing,0.0945,0.1311,0.0365,0.1782,0.1288,-0.0494,2.7645,1.3477,-1.4168,0.0057,0.0638,0.0581,0.1211,0.5641,0.443,0.3803,0.5923,0.2121,66.35,44.1,-0.2226,51.0,8.31,-0.4269,28.24,7.1,-0.2114,35.35,7.66,-0.2768,0.00019957139681836772,0.021606736600508013,0.01,64.62,177.75,0.20757844233562417,0.38
age,None,DIR,-0.0744,-0.0588,0.0156,0.1571,0.0751,-0.0819,0.6668,0.9138,0.247,0.0008,-0.0277,-0.0285,0.1292,0.5125,0.3833,0.4128,0.5443,0.1315,68.52,49.17,-0.1935,50.89,8.45,-0.4244,31.1,7.29,-0.2382,38.12,7.83,-0.3029,0.00023701711502116453,0.0022075540316804686,0.11,71.03,187.37,0.34456236532569795,0.28
age,['balance'],DIR,-0.0733,-0.0302,0.043,0.1601,0.0792,-0.0809,0.6724,0.9783,0.3059,0.0032,-0.0195,-0.0228,0.1297,0.4802,0.3505,0.4126,0.511,0.0983,68.45,50.97,-0.1748,50.86,8.66,-0.422,31.04,6.23,-0.248,38.04,7.25,-0.3079,0.00019941747793794797,0.0015692277755576958,0.13,71.47,187.13,0.40081416938293446,0.25
age,['default'],DIR,-0.0744,-0.0628,0.0116,0.1579,0.0718,-0.0861,0.6638,0.9037,0.2399,0.0021,-0.0297,-0.0318,0.129,0.5214,0.3924,0.413,0.5532,0.1402,68.55,48.28,-0.2027,50.88,8.45,-0.4243,31.12,7.29,-0.2383,38.13,7.83,-0.303,0.000232710720581368,0.002277698123113668,0.1,70.13,187.42,0.34456236532569795,0.28
age,['duration'],DIR,-0.1094,-0.1076,0.0017,0.1815,0.1171,-0.0644,0.8376,0.7937,-0.044,-0.0349,-0.0481,-0.0132,0.2375,0.4107,0.1733,0.4324,0.4229,-0.0094,51.11,57.36,0.0625,49.96,7.89,-0.4207,23.07,4.6,-0.1847,31.05,5.81,-0.2524,0.00012074164328333724,0.0032084841428227915,0.04,73.94,153.52,0.40081416938293446,0.25
age,['education'],DIR,-0.0811,-0.0792,0.0019,0.1591,0.0911,-0.068,0.6965,0.8932,0.1966,-0.0094,-0.0379,-0.0285,0.1254,0.5017,0.3763,0.4068,0.5338,0.127,68.38,49.02,-0.1936,50.95,8.67,-0.4228,30.67,6.46,-0.2421,37.76,7.4,-0.3036,0.00020343599453733575,0.0027872438474203427,0.07,69.8,186.48,0.34456236532569795,0.28
age,['housing'],DIR,-0.0281,0.0109,0.0389,0.1377,0.0439,-0.0939,0.8038,1.0499,0.2461,0.0223,0.0011,-0.0212,0.1211,0.5025,0.3815,0.3803,0.5321,0.1519,66.35,47.95,-0.184,51.0,8.78,-0.4223,28.24,5.63,-0.2261,35.35,6.86,-0.2848,0.0001626609816869018,0.0011539257058660293,0.14,67.61,179.75,0.34456236532569795,0.28
age,"['loan', 'duration']",DIR,-0.1367,-0.1173,0.0194,0.2333,0.1241,-0.1092,1.0896,0.773,-0.3166,-0.0572,-0.0505,0.0067,0.2502,0.4105,0.1603,0.4277,0.4216,-0.0061,50.34,56.74,0.064,48.13,8.12,-0.4001,21.61,4.26,-0.1735,29.46,5.59,-0.2387,0.00010971358334112514,0.0035393212031047706,0.03,72.98,147.48,0.4622499461255427,0.22
age,['loan'],DIR,-0.0545,-0.0457,0.0088,0.1241,0.0642,-0.0599,0.7286,0.9475,0.2189,0.0051,-0.0214,-0.0266,0.1282,0.52,0.3918,0.4043,0.5514,0.147,67.74,48.69,-0.1904,50.9,8.4,-0.425,30.25,7.43,-0.2282,37.37,7.89,-0.2949,0.00023976420043393809,0.001897583760868114,0.13,70.72,185.06,0.34456236532569795,0.28
balance,None,DIR,0.0484,-0.0548,-0.1032,0.2419,0.0559,-0.1861,0.129,0.9157,0.7867,0.121,-0.0304,-0.1514,0.1292,0.5241,0.3949,0.4128,0.5537,0.1409,68.52,46.43,-0.2209,50.89,8.7,-0.4218,31.1,6.05,-0.2505,38.12,7.08,-0.3104,0.0001729889204562557,0.001905730906217605,0.09,66.57,187.71,0.14148212148279338,0.44
balance,['age'],DIR,0.0484,-0.0372,-0.0856,0.2419,0.0437,-0.1983,0.129,0.9415,0.8124,0.121,-0.0235,-0.1445,0.1287,0.4829,0.3542,0.4122,0.5127,0.1005,68.5,49.68,-0.1882,50.9,8.9,-0.42,31.05,5.48,-0.2557,38.08,6.73,-0.3135,0.00016304201907559927,0.0013744400887180943,0.12,69.2,187.61,0.11518373151505122,0.47
balance,['default'],DIR,0.0488,-0.0546,-0.1034,0.2441,0.0535,-0.1906,0.1213,0.9139,0.7926,0.122,-0.0282,-0.1502,0.1301,0.5409,0.4107,0.4095,0.5712,0.1617,68.45,46.02,-0.2243,50.44,8.51,-0.4193,30.68,7.01,-0.2367,37.67,7.69,-0.2998,0.00021128933390054903,0.001954032961712606,0.11,67.54,186.33,0.14148212148279338,0.44
balance,['duration'],DIR,0.1452,-0.0878,-0.233,0.4677,0.0884,-0.3793,0.0,0.813,0.813,0.1048,-0.0395,-0.1444,0.2375,0.4348,0.1973,0.4324,0.4403,0.0079,51.11,53.14,0.0203,49.96,7.58,-0.4238,23.07,2.92,-0.2015,31.05,3.81,-0.2724,4.481300119596932e-05,0.0025528014805079155,0.02,65.8,154.23,0.20757844233562417,0.38
balance,['education'],DIR,0.0484,-0.0486,-0.097,0.2419,0.0601,-0.1818,0.129,0.9304,0.8013,0.121,-0.0277,-0.1487,0.1254,0.4945,0.3691,0.4068,0.5233,0.1165,68.38,49.06,-0.1933,50.95,8.76,-0.4219,30.67,5.79,-0.2488,37.76,6.88,-0.3088,0.00017103711523955745,0.001751254705351183,0.1,68.83,186.86,0.14148212148279338,0.44
balance,['housing'],DIR,0.0484,-0.0568,-0.1052,0.2419,0.0717,-0.1702,0.129,0.9154,0.7864,0.121,-0.0314,-0.1524,0.1211,0.4931,0.3721,0.3803,0.5186,0.1384,66.35,49.16,-0.1719,51.0,8.56,-0.4244,28.24,5.52,-0.2272,35.35,6.7,-0.2865,0.00015556380814553002,0.0019961662914348885,0.08,68.26,180.04,0.14148212148279338,0.44
balance,"['loan', 'duration']",DIR,0.2,-0.07,-0.27,0.5,0.0712,-0.4288,0.0,0.8493,0.8493,0.15,-0.0313,-0.1813,0.2502,0.4263,0.1761,0.4277,0.432,0.0043,50.34,53.94,0.036,48.13,7.99,-0.4014,21.61,3.06,-0.1855,29.46,3.88,-0.2558,5.119756889029202e-05,0.0020348438383838477,0.03,67.28,148.44,0.20757844233562417,0.38
balance,['loan'],DIR,0.0484,-0.0374,-0.0858,0.2419,0.05,-0.192,0.129,0.9462,0.8171,0.121,-0.0223,-0.1433,0.1282,0.4998,0.3715,0.4043,0.5284,0.1241,67.74,48.77,-0.1897,50.9,8.7,-0.422,30.25,5.93,-0.2432,37.37,6.95,-0.3042,0.0001749571130982934,0.0014893339248502704,0.12,68.73,185.35,0.14148212148279338,0.44
campaign,None,DIR,0.1486,0.0676,-0.081,0.4303,0.1371,-0.2931,0.0,1.3943,1.3943,-0.0801,0.0427,0.1228,0.1292,0.4841,0.3549,0.4128,0.5137,0.1009,68.52,50.92,-0.176,50.89,8.57,-0.4232,31.1,6.39,-0.2471,38.12,7.3,-0.3082,0.00020359575783095944,0.010504666691361552,0.02,70.84,187.6,0.5995101785600032,0.16
campaign,['age'],DIR,0.1477,0.0737,-0.074,0.4288,0.1373,-0.2915,0.0,1.4171,1.4171,-0.0803,0.0444,0.1247,0.1287,0.4717,0.343,0.4122,0.5022,0.0901,68.5,51.81,-0.167,50.9,8.72,-0.4217,31.05,6.21,-0.2483,38.08,7.16,-0.3092,0.00020106606193579825,0.01115072943806901,0.02,71.54,187.5,0.5995101785600032,0.16
campaign,['balance'],DIR,0.1474,0.0835,-0.0639,0.4298,0.1353,-0.2945,0.0,1.3656,1.3656,-0.081,0.0521,0.1332,0.1297,0.4808,0.3511,0.4126,0.5103,0.0976,68.45,50.8,-0.1765,50.86,8.68,-0.4217,31.04,6.09,-0.2495,38.04,7.09,-0.3095,0.00019046203424547548,0.01328891214842006,0.01,70.29,187.36,0.5286121252556877,0.19
campaign,['default'],DIR,0.1533,0.0689,-0.0844,0.419,0.148,-0.271,0.0,1.4173,1.4173,-0.0703,0.0445,0.1148,0.1333,0.504,0.3707,0.3999,0.5338,0.1339,68.15,49.85,-0.183,49.24,8.65,-0.4059,29.47,7.18,-0.2229,36.42,7.85,-0.2857,0.00024302603730542494,0.011959317643401185,0.02,71.12,182.29,0.5995101785600032,0.16
campaign,['duration'],DIR,0.2677,0.0022,-0.2655,0.4973,0.1155,-0.3818,0.0,0.9666,0.9666,-0.0001,0.0026,0.0028,0.2375,0.3939,0.1564,0.4324,0.4023,-0.0301,51.11,57.81,0.067,49.96,7.87,-0.4208,23.07,3.52,-0.1955,31.05,4.71,-0.2633,7.552542617047894e-05,0.0012643972186029554,0.06,72.43,154.18,0.6744240722352938,0.12
campaign,['education'],DIR,0.1496,0.0774,-0.0722,0.4335,0.1454,-0.2881,0.0,1.4263,1.4263,-0.0791,0.0486,0.1277,0.1254,0.4964,0.371,0.4068,0.526,0.1193,68.38,49.38,-0.1901,50.95,8.64,-0.4231,30.67,6.18,-0.245,37.76,7.16,-0.306,0.00018875924481713638,0.013317138445656835,0.01,68.92,186.75,0.5286121252556877,0.19
campaign,['housing'],DIR,0.1499,0.1245,-0.0254,0.4051,0.1465,-0.2586,0.0,1.483,1.483,-0.0643,0.0716,0.136,0.1211,0.4891,0.368,0.3803,0.516,0.1357,66.35,49.88,-0.1647,51.0,8.57,-0.4244,28.24,5.85,-0.224,35.35,6.91,-0.2844,0.00017257915289147676,0.025059404131854486,0.01,68.53,180.01,0.5286121252556877,0.19
campaign,"['loan', 'duration']",DIR,0.2731,-0.016,-0.2891,0.4905,0.1143,-0.3762,0.0,1.0388,1.0388,0.0059,-0.0075,-0.0134,0.2502,0.4244,0.1742,0.4277,0.4315,0.0038,50.34,54.6,0.0425,48.13,8.03,-0.401,21.61,3.47,-0.1814,29.46,4.59,-0.2487,7.001036682732713e-05,0.0015584760349062628,0.04,69.07,148.52,0.40081416938293446,0.25
campaign,['loan'],DIR,0.1499,0.0587,-0.0912,0.4224,0.1412,-0.2812,0.0,1.3607,1.3607,-0.0746,0.04,0.1145,0.1282,0.4994,0.3712,0.4043,0.528,0.1237,67.74,48.99,-0.1875,50.9,8.63,-0.4226,30.25,6.05,-0.242,37.37,7.05,-0.3033,0.00018024186207724735,0.009642089527267028,0.02,68.42,185.26,0.5286121252556877,0.19
default,None,DIR,0.0907,0.0589,-0.0318,0.1748,0.1866,0.0117,1.8007,1.1939,-0.6068,0.0061,0.0452,0.0391,0.1292,0.5116,0.3825,0.4128,0.5406,0.1278,68.52,48.48,-0.2004,50.89,8.47,-0.4242,31.1,6.56,-0.2454,38.12,7.39,-0.3073,0.0001991466834072863,0.011346155797145107,0.02,68.68,186.39,0.20757844233562417,0.38
default,['age'],DIR,0.0902,0.0598,-0.0304,0.1738,0.1937,0.0199,1.8004,1.2289,-0.5714,0.0061,0.0444,0.0383,0.1287,0.507,0.3783,0.4122,0.5384,0.1263,68.5,49.08,-0.1943,50.9,8.54,-0.4236,31.05,6.83,-0.2422,38.08,7.57,-0.305,0.00021667330408607313,0.01165671170108254,0.02,69.76,186.29,0.20757844233562417,0.38
default,['balance'],DIR,0.0948,0.0475,-0.0473,0.1787,0.1683,-0.0104,1.8584,1.134,-0.7245,0.0086,0.0375,0.0289,0.1297,0.5251,0.3954,0.4126,0.5551,0.1424,68.45,47.63,-0.2082,50.86,8.43,-0.4243,31.04,6.97,-0.2407,38.04,7.63,-0.3041,0.00021342677085862862,0.008340332747496855,0.03,68.56,186.07,0.172167236066597,0.41
default,['duration'],DIR,0.1693,0.1228,-0.0464,0.3537,0.1443,-0.2094,2.5173,1.4099,-1.1074,-0.0257,0.0442,0.0699,0.2375,0.4314,0.194,0.4324,0.4405,0.0081,51.11,55.01,0.039,49.96,7.74,-0.4222,23.07,4.2,-0.1887,31.05,5.42,-0.2563,9.69844606566672e-05,0.012975642581890882,0.01,70.0,151.8,0.20757844233562417,0.38
default,['education'],DIR,0.0913,0.0666,-0.0247,0.1807,0.1741,-0.0066,1.8427,1.1683,-0.6744,0.0127,0.0502,0.0375,0.1254,0.5249,0.3995,0.4068,0.5541,0.1473,68.38,46.8,-0.2159,50.95,8.54,-0.4241,30.67,6.34,-0.2433,37.76,7.26,-0.305,0.0001841449274661251,0.012539543710464554,0.01,66.71,185.45,0.172167236066597,0.41
default,['housing'],DIR,0.0879,0.0336,-0.0543,0.2244,0.2643,0.0399,1.8346,1.3212,-0.5134,0.0219,0.0358,0.0139,0.1211,0.5033,0.3822,0.3803,0.5294,0.1491,66.35,48.69,-0.1766,51.0,8.47,-0.4253,28.24,5.93,-0.2231,35.35,6.96,-0.2838,0.00017035345298665888,0.010439518703045256,0.02,67.73,178.54,0.20757844233562417,0.38
default,"['loan', 'duration']",DIR,0.1881,0.0869,-0.1012,0.367,0.1261,-0.2409,1.4769,1.4409,-0.036,-0.015,0.0254,0.0404,0.2502,0.4781,0.2279,0.4277,0.4862,0.0585,50.34,50.51,0.0017,48.13,7.89,-0.4024,21.61,4.4,-0.1721,29.46,5.63,-0.2383,9.873317483136136e-05,0.007607325821688046,0.01,66.15,147.2,0.20757844233562417,0.38
default,['loan'],DIR,0.0909,0.037,-0.0539,0.206,0.1518,-0.0542,1.813,1.0982,-0.7148,-0.0174,0.034,0.0514,0.1282,0.5421,0.4139,0.4043,0.5707,0.1664,67.74,45.56,-0.2218,50.9,8.44,-0.4245,30.25,6.62,-0.2363,37.37,7.41,-0.2996,0.0001887843098425103,0.006844318551691416,0.03,66.0,183.95,0.172167236066597,0.41
duration,None,DIR,0.0,0.0428,0.0428,0.2258,0.0677,-0.1581,0.1935,1.2398,1.0462,0.0161,0.0077,-0.0084,0.1292,0.4798,0.3506,0.4128,0.4899,0.0771,68.52,50.87,-0.1765,50.89,7.72,-0.4316,31.1,4.74,-0.2636,38.12,5.87,-0.3224,0.00010942800310378297,0.0024142212566978668,0.05,67.33,188.06,0.4622499461255427,0.22
duration,['age'],DIR,0.0,0.0373,0.0373,0.2258,0.057,-0.1688,0.1935,1.241,1.0474,0.0161,0.0042,-0.0119,0.1287,0.4274,0.2987,0.4122,0.4396,0.0274,68.5,55.69,-0.1281,50.9,7.89,-0.4301,31.05,4.6,-0.2645,38.08,5.81,-0.3227,0.00011724084754211454,0.0017687306047602938,0.07,72.2,187.96,0.5286121252556877,0.19
duration,['balance'],DIR,0.0,0.0415,0.0415,0.2258,0.0756,-0.1502,0.1935,1.2121,1.0186,0.0161,0.0072,-0.0089,0.1297,0.4607,0.331,0.4126,0.47,0.0574,68.45,52.83,-0.1562,50.86,7.67,-0.4318,31.04,4.72,-0.2631,38.04,5.85,-0.322,0.00011191083648804974,0.0023303053544080367,0.05,69.24,187.82,0.5286121252556877,0.19
duration,['default'],DIR,0.0,0.0443,0.0443,0.225,0.0701,-0.1549,0.175,1.2466,1.0716,0.0125,0.0082,-0.0043,0.1333,0.4866,0.3533,0.3999,0.4968,0.0969,68.15,50.17,-0.1798,49.24,7.97,-0.4127,29.47,4.91,-0.2456,36.42,6.08,-0.3034,0.00011937311334739466,0.0025497784933475676,0.05,67.24,182.74,0.5286121252556877,0.19
duration,['education'],DIR,0.0,0.0241,0.0241,0.3226,0.0785,-0.2441,0.0968,1.1894,1.0926,0.0645,-0.0035,-0.068,0.1254,0.4968,0.3714,0.4068,0.5104,0.1036,68.38,50.09,-0.1829,50.95,7.81,-0.4315,30.67,5.59,-0.2508,37.76,6.52,-0.3124,0.0001427335639843675,0.0018001581046906102,0.08,68.22,187.16,0.2936215439289058,0.31
duration,['housing'],DIR,0.0,0.0064,0.0064,0.1935,0.0419,-0.1516,0.2258,1.0652,0.8394,0.0,-0.0039,-0.0039,0.1211,0.4683,0.3473,0.3803,0.4756,0.0953,66.35,52.27,-0.1408,51.0,7.55,-0.4345,28.24,4.71,-0.2353,35.35,5.81,-0.2954,0.00010796764590331284,0.0010754697477012313,0.1,68.74,180.4,0.4622499461255427,0.22
duration,['loan'],DIR,0.0,0.0356,0.0356,0.2258,0.0706,-0.1553,0.1935,1.23,1.0364,0.0161,0.0039,-0.0122,0.1282,0.4852,0.357,0.4043,0.4939,0.0896,67.74,50.43,-0.1731,50.9,7.64,-0.4326,30.25,4.71,-0.2554,37.37,5.83,-0.3155,0.00010571780904043567,0.0020630488141442998,0.05,66.76,185.7,0.4622499461255427,0.22
education,None,DIR,-0.1001,-0.0293,0.0708,0.1483,0.0593,-0.089,0.6663,0.9712,0.3049,-0.0192,-0.018,0.0012,0.1292,0.5468,0.4176,0.4128,0.577,0.1641,68.52,45.31,-0.2321,50.89,8.46,-0.4243,31.1,6.88,-0.2422,38.12,7.59,-0.3053,0.00020004944367948778,0.0015609911530233946,0.13,66.56,187.3,0.40081416938293446,0.25
education,['age'],DIR,-0.1016,-0.0416,0.06,0.1495,0.048,-0.1015,0.6641,0.9464,0.2823,-0.0199,-0.0251,-0.0051,0.1287,0.5193,0.3906,0.4122,0.5514,0.1393,68.5,47.26,-0.2124,50.9,8.67,-0.4223,31.05,6.46,-0.2458,38.08,7.4,-0.3067,0.00019612756876060433,0.0015890622939478906,0.12,68.15,187.19,0.34456236532569795,0.28
education,['balance'],DIR,-0.1044,0.0028,0.1072,0.1516,0.0848,-0.0668,0.6607,1.0547,0.394,-0.0218,-0.0055,0.0162,0.1297,0.5122,0.3825,0.4126,0.5412,0.1285,68.45,48.76,-0.1969,50.86,8.41,-0.4245,31.04,6.79,-0.2424,38.04,7.52,-0.3052,0.00020947763956321528,0.0014773975704312518,0.14,69.81,187.05,0.4622499461255427,0.22
education,['default'],DIR,-0.0994,-0.0293,0.0701,0.1475,0.0593,-0.0883,0.6675,0.9716,0.304,-0.0189,-0.018,0.0009,0.129,0.548,0.419,0.413,0.5782,0.1652,68.55,45.18,-0.2338,50.88,8.46,-0.4242,31.12,6.88,-0.2424,38.13,7.59,-0.3054,0.0001994751124867814,0.0015635638208780162,0.13,66.42,187.35,0.40081416938293446,0.25
education,['duration'],DIR,-0.2001,-0.0713,0.1288,0.3172,0.0875,-0.2297,0.5136,0.8892,0.3756,-0.0322,-0.0304,0.0018,0.2375,0.4964,0.2589,0.4324,0.5099,0.0776,51.11,50.14,-0.0097,49.96,7.81,-0.4215,23.07,5.59,-0.1747,31.05,6.52,-0.2453,0.0001428571033374905,0.0025829357764397564,0.06,68.34,153.35,0.4622499461255427,0.22
education,['housing'],DIR,-0.098,0.0246,0.1226,0.1337,0.0498,-0.0839,0.6674,1.0943,0.4269,-0.0249,0.0057,0.0306,0.1211,0.5375,0.4164,0.3803,0.5622,0.182,66.35,45.35,-0.2101,51.0,8.39,-0.4261,28.24,5.9,-0.2234,35.35,6.93,-0.2842,0.00015562565403966677,0.0017405874429801823,0.09,64.83,179.65,0.4622499461255427,0.22
education,"['loan', 'duration']",DIR,-0.151,-0.0426,0.1084,0.2933,0.0617,-0.2316,0.5334,0.9204,0.387,0.0054,-0.02,-0.0254,0.2502,0.4604,0.2102,0.4277,0.4709,0.0432,50.34,52.86,0.0252,48.13,7.97,-0.4016,21.61,4.97,-0.1664,29.46,6.12,-0.2334,0.00012815272712077857,0.0016048419158385002,0.08,70.33,147.86,0.4622499461255427,0.22
education,['loan'],DIR,-0.1028,-0.0167,0.0861,0.1493,0.0646,-0.0847,0.6613,1.0005,0.3391,-0.0206,-0.0122,0.0084,0.1282,0.5665,0.4382,0.4043,0.5961,0.1917,67.74,43.52,-0.2422,50.9,8.41,-0.4249,30.25,6.96,-0.2329,37.37,7.62,-0.2976,0.00019394162402739217,0.0014457284782933707,0.13,64.82,184.93,0.4622499461255427,0.22
housing,None,DIR,0.1729,0.0307,-0.1423,0.2738,0.0847,-0.1891,2.9006,1.0363,-1.8643,0.0285,0.0214,-0.007,0.1292,0.5217,0.3925,0.4128,0.549,0.1361,68.52,47.57,-0.2095,50.89,8.39,-0.425,31.1,6.5,-0.246,38.12,7.33,-0.3079,0.00019016944387066737,0.0033338004599597656,0.06,67.99,184.98,0.11518373151505122,0.47
housing,['age'],DIR,0.1724,-0.0124,-0.1847,0.2726,0.0726,-0.2001,2.903,0.9549,-1.9481,0.0288,0.0046,-0.0243,0.1287,0.5081,0.3794,0.4122,0.5377,0.1255,68.5,47.4,-0.211,50.9,8.78,-0.4212,31.05,5.63,-0.2541,38.08,6.86,-0.3122,0.00016077751471392946,0.001431541363808868,0.11,67.08,184.87,0.09289194088370532,0.5
