Fold,Feature,acc_,acc_after,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
4,romantic,0.7211538461538461,0.5961538461538461,0.005,-0.005,0.141,0.125,0.091,0.084,1.518,1.211,0.073,0.06,0.414,0.586,0.16,0.4,0.231,0.452,0.5,0.362,0.414,0.586,0.453,0.448,0.721,0.596
4,famrel,0.7211538461538461,0.5769230769230769,-0.09,-0.321,-0.01,0.096,0.062,0.162,1.332,1.438,-0.049999999999999996,-0.1125,0.414,0.621,0.16,0.44,0.231,0.49,0.5,0.353,0.414,0.621,0.453,0.45,0.721,0.577
4,freetime,0.7211538461538461,0.5961538461538461,-0.399,0.006,0.218,0.144,0.297,0.143,5.552,1.366,-0.09050000000000001,0.075,0.414,0.621,0.16,0.413,0.231,0.471,0.5,0.367,0.414,0.621,0.453,0.461,0.721,0.596
4,goout,0.7211538461538461,0.6153846153846154,-0.021,0.326,0.139,0.218,0.133,0.097,1.852,1.256,0.059000000000000004,0.272,0.414,0.586,0.16,0.373,0.231,0.433,0.5,0.378,0.414,0.586,0.453,0.46,0.721,0.615
4,Walc,0.7211538461538461,0.5865384615384616,-0.462,0.654,0.137,0.164,0.229,0.04,5.819,1.12,-0.1625,0.40900000000000003,0.414,0.414,0.16,0.347,0.231,0.365,0.5,0.316,0.414,0.414,0.453,0.358,0.721,0.587
4,health,0.7211538461538461,0.5769230769230769,0.332,-0.053,-0.201,-0.002,0.243,0.014,0.295,1.039,0.0655,-0.0275,0.414,0.414,0.16,0.36,0.231,0.375,0.5,0.308,0.414,0.414,0.453,0.353,0.721,0.577
4,absences,0.7211538461538461,0.5865384615384616,-0.429,0.556,0.184,0.048,0.271,0.029,0,0.933,-0.1225,0.30200000000000005,0.414,0.483,0.16,0.373,0.231,0.404,0.5,0.333,0.414,0.483,0.453,0.394,0.721,0.587
5,sex,0.7596153846153846,0.6730769230769231,-0.126,-0.116,0.15,0.013,0.18,0.05,2.379,1.289,0.011999999999999997,-0.051500000000000004,0.483,0.276,0.133,0.173,0.231,0.202,0.583,0.381,0.483,0.276,0.528,0.32,0.76,0.673
5,age,0.7596153846153846,0.7115384615384616,-0.429,0.101,0.08,0.24,0.205,0.139,0,1.695,-0.1745,0.17049999999999998,0.483,0.483,0.133,0.2,0.231,0.279,0.583,0.483,0.483,0.483,0.528,0.483,0.76,0.712
5,Pstatus,0.7596153846153846,0.6538461538461539,-0.583,-0.292,-0.139,-0.175,0.065,0.04,1.368,0.83,-0.361,-0.23349999999999999,0.483,0.241,0.133,0.187,0.231,0.202,0.583,0.333,0.483,0.241,0.528,0.28,0.76,0.654
5,Medu,0.7596153846153846,0.6442307692307693,-0.381,0.324,0.197,-0.051,0.292,0.14,3.585,0.581,-0.092,0.1365,0.483,0.31,0.133,0.227,0.231,0.25,0.583,0.346,0.483,0.31,0.528,0.327,0.76,0.644
5,Fjob,0.7596153846153846,0.6153846153846154,-0.178,-0.284,0.035,0.069,0.05,0.128,1.25,1.641,-0.0715,-0.10749999999999998,0.483,0.31,0.133,0.267,0.231,0.279,0.583,0.31,0.483,0.31,0.528,0.31,0.76,0.615
5,reason,0.7596153846153846,0.625,0.101,-0.067,-0.227,-0.114,0.239,0.066,0.393,0.803,-0.063,-0.0905,0.483,0.345,0.133,0.267,0.231,0.288,0.583,0.333,0.483,0.345,0.528,0.339,0.76,0.625
5,guardian,0.7596153846153846,0.6346153846153846,-0.5,-0.393,0.147,0.294,0.25,0.323,0,0,-0.1765,-0.049500000000000016,0.483,0.379,0.133,0.267,0.231,0.298,0.583,0.355,0.483,0.379,0.528,0.367,0.76,0.635
5,traveltime,0.7596153846153846,0.5961538461538461,-0.583,-0.217,0.068,-0.078,0.212,0.004,4.814,1.012,-0.25749999999999995,-0.1475,0.483,0.379,0.133,0.32,0.231,0.337,0.583,0.314,0.483,0.379,0.528,0.343,0.76,0.596
5,studytime,0.7596153846153846,0.6346153846153846,0.196,-0.179,0.141,0.282,0.21,0.149,0.496,1.891,0.16849999999999998,0.05149999999999999,0.483,0.379,0.133,0.267,0.231,0.298,0.583,0.355,0.483,0.379,0.528,0.367,0.76,0.635
5,schoolsup,0.7596153846153846,0.6730769230769231,-0.538,-0.09,0.137,-0.281,0.242,0.127,0,0.682,-0.2005,-0.1855,0.483,0.414,0.133,0.227,0.231,0.279,0.583,0.414,0.483,0.414,0.528,0.414,0.76,0.673
5,famsup,0.7596153846153846,0.6442307692307693,0.105,-0.305,-0.048,0.015,0.093,0.084,0.671,1.322,0.028499999999999998,-0.145,0.483,0.414,0.133,0.267,0.231,0.308,0.583,0.375,0.483,0.414,0.528,0.394,0.76,0.644
5,paid,0.7596153846153846,0.625,0.019,0.093,0.145,-0.225,0.115,0.188,1.917,0.625,0.08199999999999999,-0.066,0.483,0.414,0.133,0.293,0.231,0.327,0.583,0.353,0.483,0.414,0.528,0.381,0.76,0.625
5,activities,0.7596153846153846,0.6346153846153846,0.232,-0.312,0.022,0.013,0.041,0.097,1.2,1.38,0.127,-0.1495,0.483,0.414,0.133,0.28,0.231,0.317,0.583,0.364,0.483,0.414,0.528,0.387,0.76,0.635
5,nursery,0.7596153846153846,0.625,-0.321,-0.494,0.06,-0.016,0.1,0.143,1.667,1.571,-0.1305,-0.255,0.483,0.483,0.133,0.32,0.231,0.365,0.583,0.368,0.483,0.483,0.528,0.418,0.76,0.625
5,higher,0.7596153846153846,0.6538461538461539,-0.5,-0.607,0.172,0.338,0.279,0.41,0,8.372,-0.164,-0.13449999999999998,0.483,0.586,0.133,0.32,0.231,0.394,0.583,0.415,0.483,0.586,0.528,0.486,0.76,0.654
5,internet,0.7596153846153846,0.6057692307692307,-0.609,-0.196,0.062,0.045,0.232,0.117,3.866,1.289,-0.27349999999999997,-0.07550000000000001,0.483,0.655,0.133,0.413,0.231,0.481,0.583,0.38,0.483,0.655,0.528,0.481,0.76,0.606
5,romantic,0.7596153846153846,0.6346153846153846,-0.105,-0.029,0.103,-0.009,0.107,0.003,1.604,1.008,-0.0010000000000000009,-0.019,0.483,0.586,0.133,0.347,0.231,0.413,0.583,0.395,0.483,0.586,0.528,0.472,0.76,0.635
5,famrel,0.7596153846153846,0.6442307692307693,-0.188,-0.109,0.09,0.026,0.12,0.051,1.878,1.14,-0.049,-0.0415,0.483,0.586,0.133,0.333,0.231,0.404,0.583,0.405,0.483,0.586,0.528,0.479,0.76,0.644
5,freetime,0.7596153846153846,0.6538461538461539,-0.26,0.123,0.069,0.145,0.164,0.128,2.28,1.385,-0.0955,0.134,0.483,0.621,0.133,0.333,0.231,0.413,0.583,0.419,0.483,0.621,0.528,0.5,0.76,0.654
5,goout,0.7596153846153846,0.6442307692307693,0.026,-0.079,0.111,0.033,0.091,0.056,1.518,1.161,0.0685,-0.023,0.483,0.552,0.133,0.32,0.231,0.385,0.583,0.4,0.483,0.552,0.528,0.464,0.76,0.644
5,Walc,0.7596153846153846,0.6442307692307693,-0.538,-0.5,0.02,0.058,0.162,0.157,2.619,1.786,-0.259,-0.221,0.483,0.448,0.133,0.28,0.231,0.327,0.583,0.382,0.483,0.448,0.528,0.412,0.76,0.644
5,health,0.7596153846153846,0.6538461538461539,-0.045,-0.359,-0.158,-0.114,0.092,0.022,0.677,1.058,-0.1015,-0.2365,0.483,0.586,0.133,0.32,0.231,0.394,0.583,0.415,0.483,0.586,0.528,0.486,0.76,0.654
5,absences,0.7596153846153846,0.6346153846153846,-0.5,0.481,0.139,0.0,0.268,0.021,0,0.949,-0.1805,0.2405,0.483,0.552,0.133,0.333,0.231,0.394,0.583,0.39,0.483,0.552,0.528,0.457,0.76,0.635
6,sex,0.7692307692307693,0.7403846153846154,-0.114,0.108,-0.017,-0.054,0.057,0.137,0.857,0.589,-0.0655,0.027,0.684,0.5,0.182,0.121,0.365,0.26,0.684,0.704,0.684,0.5,0.684,0.585,0.769,0.74
6,age,0.7692307692307693,0.6826923076923077,-0.68,0.427,-0.157,-0.121,0.056,0.239,1.169,0.523,-0.41850000000000004,0.153,0.684,0.474,0.182,0.197,0.365,0.298,0.684,0.581,0.684,0.474,0.684,0.522,0.769,0.683
6,Pstatus,0.7692307692307693,0.6538461538461539,0.364,-0.024,0.065,0.099,0.11,0.066,0.762,1.286,0.2145,0.037500000000000006,0.684,0.421,0.182,0.212,0.365,0.288,0.684,0.533,0.684,0.421,0.684,0.47,0.769,0.654
6,Medu,0.7692307692307693,0.5865384615384616,-0.327,0.067,0.028,-0.111,0.249,0.067,2.246,0.803,-0.1495,-0.022,0.684,0.342,0.182,0.273,0.365,0.298,0.684,0.419,0.684,0.342,0.684,0.377,0.769,0.587
6,Fjob,0.7692307692307693,0.6730769230769231,0.114,0.08,0.189,0.104,0.007,0.007,1.018,0.983,0.1515,0.092,0.684,0.579,0.182,0.273,0.365,0.385,0.684,0.55,0.684,0.579,0.684,0.564,0.769,0.673
6,reason,0.7692307692307693,0.6826923076923077,-0.033,0.272,-0.136,-0.159,0.138,0.244,0.694,0.536,-0.0845,0.05650000000000001,0.684,0.579,0.182,0.258,0.365,0.375,0.684,0.564,0.684,0.579,0.684,0.571,0.769,0.683
6,guardian,0.7692307692307693,0.6634615384615384,0.324,-0.568,0.188,0.281,0.033,0.386,1.099,0,0.256,-0.14349999999999996,0.684,0.553,0.182,0.273,0.365,0.375,0.684,0.538,0.684,0.553,0.684,0.545,0.769,0.663
6,traveltime,0.7692307692307693,0.6634615384615384,-0.194,-0.083,0.017,0.133,0.125,0.156,1.5,1.625,-0.0885,0.025,0.684,0.579,0.182,0.288,0.365,0.394,0.684,0.537,0.684,0.579,0.684,0.557,0.769,0.663
6,studytime,0.7692307692307693,0.6923076923076923,0.157,0.129,-0.348,0.033,0.312,0.064,0.487,0.852,-0.09549999999999999,0.081,0.684,0.605,0.182,0.258,0.365,0.385,0.684,0.575,0.684,0.605,0.684,0.59,0.769,0.692
6,schoolsup,0.7692307692307693,0.5673076923076923,-0.703,-0.568,0.286,-0.119,0.481,0.012,0,0.976,-0.2085,-0.34349999999999997,0.684,0.553,0.182,0.424,0.365,0.471,0.684,0.429,0.684,0.553,0.684,0.483,0.769,0.567
6,famsup,0.7692307692307693,0.625,0.096,-0.115,-0.158,0.046,0.104,0.084,0.759,1.223,-0.031,-0.0345,0.684,0.579,0.182,0.348,0.365,0.433,0.684,0.489,0.684,0.579,0.684,0.53,0.769,0.625
6,paid,0.7692307692307693,0.6057692307692307,-0.534,0.068,0.155,-0.202,0.269,0.166,2.344,0.745,-0.1895,-0.067,0.684,0.711,0.182,0.455,0.365,0.548,0.684,0.474,0.684,0.711,0.684,0.569,0.769,0.606
6,activities,0.7692307692307693,0.6538461538461539,0.033,-0.139,0.022,0.017,0.004,0.06,1.01,1.134,0.0275,-0.061000000000000006,0.684,0.684,0.182,0.364,0.365,0.481,0.684,0.52,0.684,0.684,0.684,0.591,0.769,0.654
6,nursery,0.7692307692307693,0.5961538461538461,-0.019,-0.048,-0.151,0.078,0.019,0.133,1.054,1.296,-0.08499999999999999,0.015,0.684,0.711,0.182,0.47,0.365,0.558,0.684,0.466,0.684,0.711,0.684,0.563,0.769,0.596
6,higher,0.7692307692307693,0.6923076923076923,-0.684,-0.816,0.185,0.385,0.369,0.544,0,0,-0.24950000000000003,-0.21549999999999997,0.684,0.816,0.182,0.379,0.365,0.538,0.684,0.554,0.684,0.816,0.684,0.66,0.769,0.692
6,internet,0.7692307692307693,0.625,-0.558,-0.158,0.218,-0.127,0.358,0.017,6.727,0.97,-0.17000000000000004,-0.14250000000000002,0.684,0.737,0.182,0.439,0.365,0.548,0.684,0.491,0.684,0.737,0.684,0.589,0.769,0.625
6,romantic,0.7692307692307693,0.6442307692307693,0.133,0.333,0.063,0.078,0.081,0.012,1.27,1.024,0.098,0.20550000000000002,0.684,0.711,0.182,0.394,0.365,0.51,0.684,0.509,0.684,0.711,0.684,0.593,0.769,0.644
6,famrel,0.7692307692307693,0.6634615384615384,-0.021,-0.177,-0.04,-0.217,0.06,0.043,1.187,0.928,-0.0305,-0.197,0.684,0.816,0.182,0.424,0.365,0.567,0.684,0.525,0.684,0.816,0.684,0.639,0.769,0.663
6,freetime,0.7692307692307693,0.6634615384615384,0.114,0.131,0.028,-0.1,0.007,0.1,0.98,0.824,0.07100000000000001,0.0155,0.684,0.737,0.182,0.379,0.365,0.51,0.684,0.528,0.684,0.737,0.684,0.615,0.769,0.663
6,goout,0.7692307692307693,0.6538461538461539,0.177,0.042,0.057,0.0,0.093,0.047,1.315,1.116,0.11699999999999999,0.021,0.684,0.632,0.182,0.333,0.365,0.442,0.684,0.522,0.684,0.632,0.684,0.572,0.769,0.654
6,Walc,0.7692307692307693,0.7211538461538461,0.074,-0.147,0.149,0.035,0.189,0.137,1.9,1.52,0.11149999999999999,-0.055999999999999994,0.684,0.632,0.182,0.227,0.365,0.375,0.684,0.615,0.684,0.632,0.684,0.623,0.769,0.721
6,health,0.7692307692307693,0.6730769230769231,0.389,-0.139,-0.291,-0.144,0.343,0.051,0.381,0.896,0.049000000000000016,-0.14150000000000001,0.684,0.684,0.182,0.333,0.365,0.462,0.684,0.542,0.684,0.684,0.684,0.605,0.769,0.673
6,absences,0.7692307692307693,0.6442307692307693,-0.737,0.361,0.323,-0.327,0.48,0.253,0,0.635,-0.207,0.016999999999999987,0.684,0.658,0.182,0.364,0.365,0.471,0.684,0.51,0.684,0.658,0.684,0.575,0.769,0.644
7,sex,0.7403846153846154,0.7019230769230769,-0.06,-0.107,0.23,-0.175,0.134,0.056,1.586,0.825,0.085,-0.141,0.545,0.485,0.169,0.197,0.288,0.288,0.6,0.533,0.545,0.485,0.571,0.508,0.74,0.702
7,age,0.7403846153846154,0.6634615384615384,-0.714,-0.333,0.28,0.197,0.436,0.242,0,0,-0.21699999999999997,-0.068,0.545,0.333,0.169,0.183,0.288,0.231,0.6,0.458,0.545,0.333,0.571,0.386,0.74,0.663
7,Pstatus,0.7403846153846154,0.6826923076923077,0.484,0.113,-0.362,-0.164,0.365,0.135,0.417,0.639,0.061,-0.025500000000000002,0.545,0.394,0.169,0.183,0.288,0.25,0.6,0.5,0.545,0.394,0.571,0.441,0.74,0.683
7,Medu,0.7403846153846154,0.6442307692307693,-0.595,-0.179,0.3,0.228,0.413,0.221,9.869,2.585,-0.1475,0.024500000000000008,0.545,0.364,0.169,0.225,0.288,0.269,0.6,0.429,0.545,0.364,0.571,0.394,0.74,0.644
7,Fjob,0.7403846153846154,0.6538461538461539,0.19,0.107,-0.059,-0.078,0.111,0.093,0.692,0.776,0.0655,0.014499999999999999,0.545,0.515,0.169,0.282,0.288,0.356,0.6,0.459,0.545,0.515,0.571,0.485,0.74,0.654
7,reason,0.7403846153846154,0.6634615384615384,0.115,0.242,0.015,-0.262,0.08,0.285,0.768,0.494,0.065,-0.010000000000000009,0.545,0.545,0.169,0.282,0.288,0.365,0.6,0.474,0.545,0.545,0.571,0.507,0.74,0.663
7,guardian,0.7403846153846154,0.6538461538461539,-0.545,-0.515,0.176,-0.402,0.297,0.32,0,0.52,-0.18450000000000003,-0.4585,0.545,0.515,0.169,0.282,0.288,0.356,0.6,0.459,0.545,0.515,0.571,0.485,0.74,0.654
7,traveltime,0.7403846153846154,0.6634615384615384,-0.581,-0.581,0.19,0.317,0.319,0.404,0,0,-0.19549999999999998,-0.13199999999999998,0.545,0.545,0.169,0.282,0.288,0.365,0.6,0.474,0.545,0.545,0.571,0.507,0.74,0.663
7,studytime,0.7403846153846154,0.6826923076923077,0.214,0.033,-0.445,-0.238,0.39,0.186,0.362,0.628,-0.1155,-0.1025,0.545,0.545,0.169,0.254,0.288,0.346,0.6,0.5,0.545,0.545,0.571,0.522,0.74,0.683
7,schoolsup,0.7403846153846154,0.5961538461538461,-0.581,-0.548,-0.145,-0.523,0.045,0.324,1.182,0.529,-0.363,-0.5355000000000001,0.545,0.515,0.169,0.366,0.288,0.413,0.6,0.395,0.545,0.515,0.571,0.447,0.74,0.596
7,famsup,0.7403846153846154,0.6538461538461539,-0.088,-0.088,0.057,0.18,0.01,0.108,1.036,1.35,-0.015499999999999996,0.046,0.545,0.545,0.169,0.296,0.288,0.375,0.6,0.462,0.545,0.545,0.571,0.5,0.74,0.654
7,paid,0.7403846153846154,0.6057692307692307,-0.273,-0.045,0.085,-0.31,0.154,0.194,1.814,0.657,-0.094,-0.1775,0.545,0.576,0.169,0.38,0.288,0.442,0.6,0.413,0.545,0.576,0.571,0.481,0.74,0.606
7,activities,0.7403846153846154,0.6057692307692307,-0.105,-0.06,0.005,0.046,0.056,0.087,0.821,1.234,-0.049999999999999996,-0.006999999999999999,0.545,0.545,0.169,0.366,0.288,0.423,0.6,0.409,0.545,0.545,0.571,0.467,0.74,0.606
7,nursery,0.7403846153846154,0.6057692307692307,0.064,-0.007,0.207,0.294,0.147,0.222,1.884,1.8,0.1355,0.1435,0.545,0.606,0.169,0.394,0.288,0.462,0.6,0.417,0.545,0.606,0.571,0.494,0.74,0.606
7,higher,0.7403846153846154,0.5961538461538461,-0.545,-0.606,0.194,0.341,0.316,0.394,0,4.547,-0.17550000000000002,-0.13249999999999998,0.545,0.606,0.169,0.408,0.288,0.471,0.6,0.408,0.545,0.606,0.571,0.488,0.74,0.596
7,internet,0.7403846153846154,0.5961538461538461,-0.407,-0.314,0.13,0.131,0.233,0.198,3.333,1.565,-0.13849999999999998,-0.0915,0.545,0.667,0.169,0.437,0.288,0.51,0.6,0.415,0.545,0.667,0.571,0.512,0.74,0.596
7,romantic,0.7403846153846154,0.6346153846153846,-0.06,-0.22,0.053,-0.173,0.112,0.024,1.519,0.951,-0.0034999999999999996,-0.1965,0.545,0.667,0.169,0.38,0.288,0.471,0.6,0.449,0.545,0.667,0.571,0.537,0.74,0.635
7,famrel,0.7403846153846154,0.625,-0.352,-0.383,-0.087,-0.023,0.039,0.099,1.152,1.243,-0.21949999999999997,-0.203,0.545,0.667,0.169,0.394,0.288,0.481,0.6,0.44,0.545,0.667,0.571,0.53,0.74,0.625
7,freetime,0.7403846153846154,0.6153846153846154,0.088,0.386,0.261,0.3,0.084,0.031,1.355,1.07,0.1745,0.34299999999999997,0.545,0.636,0.169,0.394,0.288,0.471,0.6,0.429,0.545,0.636,0.571,0.512,0.74,0.615
7,goout,0.7403846153846154,0.6057692307692307,-0.202,-0.071,0.308,0.268,0.303,0.221,3.667,1.749,0.05299999999999999,0.0985,0.545,0.545,0.169,0.366,0.288,0.423,0.6,0.409,0.545,0.545,0.571,0.467,0.74,0.606
7,Walc,0.7403846153846154,0.6346153846153846,-0.621,-0.586,0.159,0.136,0.315,0.258,8.235,2.485,-0.23099999999999998,-0.22499999999999998,0.545,0.515,0.169,0.31,0.288,0.375,0.6,0.436,0.545,0.515,0.571,0.472,0.74,0.635
7,health,0.7403846153846154,0.6153846153846154,0.115,0.115,-0.146,-0.089,0.141,0.1,0.625,0.789,-0.015499999999999993,0.013000000000000005,0.545,0.545,0.169,0.352,0.288,0.413,0.6,0.419,0.545,0.545,0.571,0.474,0.74,0.615
7,absences,0.7403846153846154,0.625,-0.75,-0.594,0.205,-0.308,0.333,0.145,0,0.739,-0.2725,-0.45099999999999996,0.545,0.576,0.169,0.352,0.288,0.423,0.6,0.432,0.545,0.576,0.571,0.494,0.74,0.625
8,sex,0.6923076923076923,0.6826923076923077,-0.267,-0.133,0.096,0.016,0.143,0.048,1.662,1.203,-0.0855,-0.0585,0.467,0.4,0.216,0.203,0.288,0.26,0.467,0.444,0.467,0.4,0.467,0.421,0.692,0.683
8,age,0.6923076923076923,0.6442307692307693,-0.125,-0.333,-0.326,-0.286,0.339,0.25,0.323,0.5,-0.2255,-0.3095,0.467,0.333,0.216,0.23,0.288,0.26,0.467,0.37,0.467,0.333,0.467,0.351,0.692,0.644
8,Pstatus,0.6923076923076923,0.6442307692307693,-0.148,-0.074,-0.178,-0.133,0.084,0.073,0.769,0.798,-0.16299999999999998,-0.10350000000000001,0.467,0.4,0.216,0.257,0.288,0.298,0.467,0.387,0.467,0.4,0.467,0.393,0.692,0.644
8,Medu,0.6923076923076923,0.625,-0.464,0.009,0.27,0.108,0.319,0.08,3.415,1.215,-0.097,0.058499999999999996,0.467,0.567,0.216,0.351,0.288,0.413,0.467,0.395,0.467,0.567,0.467,0.466,0.692,0.625
8,Fjob,0.6923076923076923,0.6153846153846154,0.2,0.6,0.061,-0.141,0.021,0.28,0.93,0.514,0.1305,0.22949999999999998,0.467,0.5,0.216,0.338,0.288,0.385,0.467,0.375,0.467,0.5,0.467,0.429,0.692,0.615
8,reason,0.6923076923076923,0.6346153846153846,-0.009,0.086,-0.072,-0.029,0.052,0.048,0.838,0.888,-0.040499999999999994,0.028499999999999998,0.467,0.567,0.216,0.338,0.288,0.404,0.467,0.405,0.467,0.567,0.467,0.473,0.692,0.635
8,guardian,0.6923076923076923,0.6153846153846154,-0.467,-0.5,0.017,0.148,0.093,0.194,1.465,1.97,-0.225,-0.176,0.467,0.5,0.216,0.338,0.288,0.385,0.467,0.375,0.467,0.5,0.467,0.429,0.692,0.615
8,traveltime,0.6923076923076923,0.5480769230769231,-0.483,-0.517,0.229,0.457,0.303,0.475,0,0,-0.127,-0.03,0.467,0.5,0.216,0.432,0.288,0.452,0.467,0.319,0.467,0.5,0.467,0.389,0.692,0.548
8,studytime,0.6923076923076923,0.5769230769230769,-0.08,-0.12,-0.314,-0.094,0.2,0.033,0.556,0.926,-0.197,-0.107,0.467,0.5,0.216,0.392,0.288,0.423,0.467,0.341,0.467,0.5,0.467,0.405,0.692,0.577
8,schoolsup,0.6923076923076923,0.5961538461538461,-0.5,-0.036,0.239,0.102,0.316,0.098,0,1.295,-0.1305,0.033,0.467,0.533,0.216,0.378,0.288,0.423,0.467,0.364,0.467,0.533,0.467,0.433,0.692,0.596
8,famsup,0.6923076923076923,0.5769230769230769,0.205,-0.071,-0.197,-0.047,0.223,0.025,0.459,0.944,0.00399999999999999,-0.059,0.467,0.533,0.216,0.405,0.288,0.442,0.467,0.348,0.467,0.533,0.467,0.421,0.692,0.577
8,paid,0.6923076923076923,0.5384615384615384,-0.398,-0.05,0.144,0.059,0.211,0.058,2.095,1.124,-0.127,0.004499999999999997,0.467,0.567,0.216,0.473,0.288,0.5,0.467,0.327,0.467,0.567,0.467,0.415,0.692,0.538
8,activities,0.6923076923076923,0.5384615384615384,0.205,-0.196,-0.193,0.167,0.198,0.176,0.481,1.454,0.0059999999999999915,-0.014499999999999999,0.467,0.533,0.216,0.459,0.288,0.481,0.467,0.32,0.467,0.533,0.467,0.4,0.692,0.538
8,nursery,0.6923076923076923,0.5480769230769231,-0.08,-0.24,-0.063,0.141,0.004,0.175,0.986,1.467,-0.07150000000000001,-0.0495,0.467,0.6,0.216,0.473,0.288,0.51,0.467,0.34,0.467,0.6,0.467,0.434,0.692,0.548
8,higher,0.6923076923076923,0.5576923076923077,-0.467,-0.667,0.235,0.167,0.306,0.218,0,1.653,-0.11600000000000002,-0.25,0.467,0.667,0.216,0.486,0.288,0.538,0.467,0.357,0.467,0.667,0.467,0.465,0.692,0.558
8,internet,0.6923076923076923,0.5384615384615384,-0.483,-0.69,0.076,-0.03,0.168,0.067,2.178,1.133,-0.2035,-0.36,0.467,0.667,0.216,0.514,0.288,0.558,0.467,0.345,0.467,0.667,0.467,0.455,0.692,0.538
8,romantic,0.6923076923076923,0.5673076923076923,-0.19,-0.159,-0.022,0.018,0.047,0.065,1.184,1.134,-0.106,-0.07050000000000001,0.467,0.667,0.216,0.473,0.288,0.529,0.467,0.364,0.467,0.667,0.467,0.471,0.692,0.567
8,famrel,0.6923076923076923,0.5673076923076923,-0.236,-0.354,-0.008,0.202,0.064,0.248,1.266,1.688,-0.122,-0.07599999999999998,0.467,0.7,0.216,0.486,0.288,0.548,0.467,0.368,0.467,0.7,0.467,0.482,0.692,0.567
8,freetime,0.6923076923076923,0.5480769230769231,-0.08,-0.08,0.139,0.28,0.176,0.266,2.029,1.717,0.029500000000000005,0.1,0.467,0.667,0.216,0.5,0.288,0.548,0.467,0.351,0.467,0.667,0.467,0.46,0.692,0.548
8,goout,0.6923076923076923,0.5769230769230769,-0.163,0.187,0.252,0.347,0.235,0.204,2.603,1.493,0.0445,0.267,0.467,0.7,0.216,0.473,0.288,0.538,0.467,0.375,0.467,0.7,0.467,0.488,0.692,0.577
8,Walc,0.6923076923076923,0.5865384615384616,-0.236,-0.311,0.308,0.376,0.304,0.372,5.413,2.541,0.036000000000000004,0.0325,0.467,0.667,0.216,0.446,0.288,0.51,0.467,0.377,0.467,0.667,0.467,0.482,0.692,0.587
8,health,0.6923076923076923,0.5769230769230769,0.163,-0.191,-0.162,0.0,0.188,0.074,0.5,1.155,0.0005000000000000004,-0.0955,0.467,0.667,0.216,0.459,0.288,0.519,0.467,0.37,0.467,0.667,0.467,0.476,0.692,0.577
8,absences,0.6923076923076923,0.5480769230769231,-0.455,0.407,0.286,0.173,0.344,0.098,0,1.217,-0.08450000000000002,0.29,0.467,0.633,0.216,0.486,0.288,0.529,0.467,0.345,0.467,0.633,0.467,0.447,0.692,0.548
9,sex,0.6153846153846154,0.6923076923076923,-0.357,-0.27,0.114,0.017,0.202,0.119,2.533,1.645,-0.1215,-0.1265,0.324,0.432,0.224,0.164,0.26,0.26,0.444,0.593,0.324,0.432,0.375,0.5,0.615,0.692
9,age,0.6153846153846154,0.6826923076923077,-0.467,-0.486,0.246,0.2,0.309,0.3,6.872,0,-0.11050000000000001,-0.143,0.324,0.459,0.224,0.194,0.26,0.288,0.444,0.567,0.324,0.459,0.375,0.507,0.615,0.683
9,Pstatus,0.6153846153846154,0.6826923076923077,-0.364,-0.606,-0.406,-0.174,0.081,0.136,0.758,1.611,-0.385,-0.39,0.324,0.541,0.224,0.239,0.26,0.346,0.444,0.556,0.324,0.541,0.375,0.548,0.615,0.683
9,Medu,0.6153846153846154,0.5961538461538461,-0.224,0.248,0.138,-0.166,0.174,0.111,2.095,0.768,-0.043,0.040999999999999995,0.324,0.514,0.224,0.358,0.26,0.413,0.444,0.442,0.324,0.514,0.375,0.475,0.615,0.596
9,Fjob,0.6153846153846154,0.5961538461538461,0.053,0.121,-0.059,-0.032,0.055,0.059,0.813,0.879,-0.002999999999999999,0.0445,0.324,0.568,0.224,0.388,0.26,0.452,0.444,0.447,0.324,0.568,0.375,0.5,0.615,0.596
9,reason,0.6153846153846154,0.5865384615384616,0.283,0.264,0.23,0.136,0.014,0.045,1.056,0.915,0.2565,0.2,0.324,0.622,0.224,0.433,0.26,0.5,0.444,0.442,0.324,0.622,0.375,0.517,0.615,0.587
9,guardian,0.6153846153846154,0.6442307692307693,-0.387,-0.242,0.212,0.181,0.272,0.231,6.976,1.725,-0.08750000000000001,-0.0305,0.324,0.703,0.224,0.388,0.26,0.5,0.444,0.5,0.324,0.703,0.375,0.584,0.615,0.644
9,traveltime,0.6153846153846154,0.6346153846153846,-0.343,-0.657,0.259,0.157,0.29,0.302,0,2.661,-0.04200000000000001,-0.25,0.324,0.622,0.224,0.358,0.26,0.452,0.444,0.489,0.324,0.622,0.375,0.548,0.615,0.635
9,studytime,0.6153846153846154,0.6346153846153846,0.351,0.277,-0.055,0.013,0.198,0.188,0.492,0.662,0.148,0.14500000000000002,0.324,0.595,0.224,0.343,0.26,0.433,0.444,0.489,0.324,0.595,0.375,0.537,0.615,0.635
9,schoolsup,0.6153846153846154,0.6538461538461539,-0.324,-0.622,0.227,0.333,0.262,0.437,0,0,-0.0485,-0.1445,0.324,0.622,0.224,0.328,0.26,0.433,0.444,0.511,0.324,0.622,0.375,0.561,0.615,0.654
