ID,ID2,Feature,Feature2,swap_proportion,Type,P_a_b,P_a_not_b,P_b_not_a,P_a_b_over_P_a_not_b,P_b_a_over_P_b_not_a,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
F_4,F_1,c_charge_degree,age,10.0,NII,0.01885223177155531,0.0009703354588300526,0.009426115885777655,19.42857142857143,2.0,0.6056826056826057,0.9944559944559944,0.0,0.0,0.2794271580696517,0.00021756279401565287,0.7029636696241872,0.005701254275940756,0.0010122267598477435,0.015989706712195052,0.416,0.554,0.005544005544005544,1.0,0.378,0.003,-0.474,0.006,0.433,0.43,0.511,0.513,-0.04799999999999999,0.0045000000000000005,0.688,0.994,0.501,0.005,0.606,0.606,0.639,0.997,0.688,0.994,0.663,0.995,0.606,0.994
F_4,F_1,c_charge_degree,age,10.0,NDI,0.01885223177155531,0.0009703354588300526,0.009426115885777655,19.42857142857143,2.0,0.6056826056826057,0.9993069993069993,0.0022522522522522522,0.009009009009009009,0.098792419159368,0.00010878139700782644,0.7065931790056662,0.0011415525114155903,0.00011839456702614964,0.005651706201447244,0.554,0.069,0.000693000693000693,1.0,0.378,-0.002,-0.474,0.0,0.433,0.43,0.511,0.513,-0.04799999999999999,-0.001,0.688,0.999,0.501,0.0,0.606,0.606,0.639,1.0,0.688,0.999,0.663,0.999,0.606,0.999
F_4,F_2,c_charge_degree,race,10.0,NII,0.44164125311893543,0.20515663986692542,0.2181868588855004,2.152702702702703,2.0241423125794156,0.6056826056826057,0.9958419958419958,0.0024255024255024253,0.0,0.24199101739560827,0.00021756279401563544,0.7040046553534329,0.004555808656036434,0.0007963354722511443,0.013849153266701353,0.347,0.416,0.004158004158004158,1.0,0.378,-0.004,-0.474,-0.011,0.433,0.427,0.511,0.517,-0.04799999999999999,-0.0075,0.688,0.998,0.501,0.007,0.606,0.608,0.639,0.995,0.688,0.998,0.663,0.996,0.606,0.996
F_4,F_2,c_charge_degree,race,10.0,NDI,0.44164125311893543,0.20515663986692542,0.2181868588855004,2.152702702702703,2.0241423125794156,0.6056826056826057,0.9958419958419958,0.0022522522522522522,0.009009009009009009,0.24199101739560827,0.00021756279401563544,0.7040046553534329,0.004555808656036438,0.0007963354722508945,0.013849153266698373,0.347,0.416,0.004158004158004158,1.0,0.378,-0.004,-0.474,0.008,0.433,0.427,0.511,0.517,-0.04799999999999999,0.002,0.688,0.998,0.501,0.007,0.606,0.608,0.639,0.995,0.688,0.998,0.663,0.996,0.606,0.996
F_0,F_0,sex,sex,30.0,CDI,0,0,0,0,0,0.6056826056826057,0.6056826056826057,0.009875259875259876,0.0395010395010395,0.395169676637472,0.000870251176062594,0.6987531128065647,0.01359003397508502,0.0021464404756647722,0.02259690131878156,1.109,39.432,0.011088011088011088,1.0,0.295,0.37,-0.472,-0.495,0.379,0.437,0.584,0.511,-0.0885,-0.0625,0.688,0.693,0.501,0.507,0.606,0.612,0.639,0.638,0.688,0.693,0.663,0.664,0.606,0.606
F_0,F_1,sex,age,30.0,NII,0.022872192958136955,0.0020792902689215414,0.005406154699196007,11.0,4.230769230769231,0.6056826056826057,0.9896049896049897,0.0,0.0,0.3826213941357748,0.00010878139700780901,0.6992380408687057,0.009049773755656097,0.001953679747673456,0.021927648397839006,1.594,1.04,0.010395010395010396,1.0,0.295,0.012,-0.472,0.016,0.379,0.432,0.584,0.515,-0.0885,0.014,0.688,0.992,0.501,0.014,0.606,0.613,0.639,0.991,0.688,0.992,0.663,0.991,0.606,0.99
F_0,F_1,sex,age,30.0,NDI,0.022872192958136955,0.0020792902689215414,0.005406154699196007,11.0,4.230769230769231,0.6056826056826057,0.9958419958419958,0.009875259875259876,0.0395010395010395,0.24199101739560827,0.00021756279401563544,0.7039926504224228,0.004524886877827999,0.0007980500645035442,0.01386405981366415,1.733,0.416,0.004158004158004158,1.0,0.295,0.005,-0.472,0.008,0.379,0.436,0.584,0.512,-0.0885,0.006500000000000001,0.688,0.998,0.501,0.007,0.606,0.613,0.639,0.995,0.688,0.998,0.663,0.996,0.606,0.996
F_1,F_1,age,age,30.0,CDI,0,0,0,0,0,0.6056826056826057,0.6042966042966043,0.0,0.016543170389324232,0.41914073710447747,0.00021756279401565287,0.6976802885913843,0.011402508551881461,0.0023460154644903766,0.023986923259620256,1.247,39.57,0.012474012474012475,1.0,0.133,0.368,0.5,-0.492,0.323,0.434,0.677,0.511,0.3165,-0.062,0.688,0.688,0.501,0.504,0.606,0.608,0.639,0.637,0.688,0.688,0.663,0.662,0.606,0.604
F_2,F_2,race,race,30.0,CDI,0,0,0,0,0,0.6056826056826057,0.6070686070686071,0.008662508662508662,0.03465003465003465,0.197584838318736,0.0,0.7050447856477483,0.002285714285714286,0.0005166550138615049,0.011306409416938334,0.277,39.293,0.002772002772002772,1.0,0.248,0.376,-0.348,-0.476,0.301,0.433,0.627,0.511,-0.04999999999999999,-0.04999999999999999,0.688,0.69,0.501,0.499,0.606,0.606,0.639,0.64,0.688,0.69,0.663,0.664,0.606,0.607
F_2,F_0,race,sex,30.0,NII,0.5450512891599667,0.11477682284446909,0.26157471583032993,4.748792270531401,2.0837307896131425,0.6056826056826057,0.9847539847539848,0.009875259875259876,0.0,0.46337751977618175,0.0017405023521251705,0.6955793210600292,0.02132435465768814,0.0029893337240161667,0.026443982721267457,1.525,1.525,0.015246015246015246,1.0,0.248,0.007,-0.348,-0.038,0.301,0.428,0.627,0.521,-0.04999999999999999,-0.0155,0.688,0.997,0.501,0.033,0.606,0.617,0.639,0.979,0.688,0.997,0.663,0.988,0.606,0.985
