Fold,Feature,Droped_Attrib,acc_,acc_after,TPR_diff,TPR_diff_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,TPR,TPR_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after,ACC,ACC_after
1,cp,None,0.8,0.6333333333333333,-0.714,-0.929,-0.067,-0.067,0.292,0.125,2.75,1.188,-0.39049999999999996,-0.498,0.714,0.929,0.125,0.625,0.4,0.767,0.833,0.565,0.714,0.929,0.769,0.703,0.8,0.633
1,trestbps,None,0.8,0.6333333333333333,-1.0,-0.125,1.0,-0.036,1.0,0.081,0,1.11,0.0,-0.0805,0.714,0.929,0.125,0.625,0.4,0.767,0.833,0.565,0.714,0.929,0.769,0.703,0.8,0.633
1,chol,None,0.8,0.6333333333333333,-1.0,-0.125,0.0,-0.333,0.5,0.17,0,0.802,-0.5,-0.229,0.714,0.929,0.125,0.625,0.4,0.767,0.833,0.565,0.714,0.929,0.769,0.703,0.8,0.633
1,fbs,None,0.8,0.6333333333333333,0.308,0.077,0.167,0.167,0.24,0.2,2.2,1.333,0.2375,0.122,0.714,0.929,0.125,0.625,0.4,0.767,0.833,0.565,0.714,0.929,0.769,0.703,0.8,0.633
1,restecg,None,0.8,0.6333333333333333,-0.133,-1.0,-0.109,0.727,0.188,0.812,0.625,0,-0.121,-0.1365,0.714,0.929,0.125,0.625,0.4,0.767,0.833,0.565,0.714,0.929,0.769,0.703,0.8,0.633
1,thalach,None,0.8,0.6333333333333333,0,0.143,0,-0.159,0,0.17,0,0.802,0.0,-0.008000000000000007,0.714,0.929,0.125,0.625,0.4,0.767,0.833,0.565,0.714,0.929,0.769,0.703,0.8,0.633
1,exang,None,0.8,0.6333333333333333,0.5,0.125,-0.167,-0.5,0.45,0.35,0.357,0.65,0.16649999999999998,-0.1875,0.714,0.929,0.125,0.625,0.4,0.767,0.833,0.565,0.714,0.929,0.769,0.703,0.8,0.633
1,oldpeak,None,0.8,0.6333333333333333,1.0,0.125,0.0,-0.5,0.5,0.35,0.0,0.65,0.5,-0.1875,0.714,0.929,0.125,0.625,0.4,0.767,0.833,0.565,0.714,0.929,0.769,0.703,0.8,0.633
1,ca,None,0.8,0.6333333333333333,0.333,0.083,0.143,-0.429,0.115,0.269,0.769,0.731,0.238,-0.173,0.714,0.929,0.125,0.625,0.4,0.767,0.833,0.565,0.714,0.929,0.769,0.703,0.8,0.633
1,thal,None,0.8,0.6333333333333333,0.65,0.25,-0.256,-0.462,0.652,0.412,0.153,0.588,0.197,-0.10600000000000001,0.714,0.929,0.125,0.625,0.4,0.767,0.833,0.565,0.714,0.929,0.769,0.703,0.8,0.633
1,age,['ca'],0.7333333333333333,0.6666666666666666,-0.25,0.125,0.429,0.016,0.4,0.0,3.0,1.0,0.0895,0.07050000000000001,0.643,0.929,0.188,0.562,0.4,0.733,0.75,0.591,0.643,0.929,0.692,0.722,0.733,0.667
