Features,Droped_Attrib,Baseline,FPRD,FPRD_after,FPRD_diff,SPD,SPD_after,SPD_Diff,DIR,DIR_after,DIR_diff,AOD,AOD_after,AOD_diff,FPR,FPR_after,FPR_diff,SP,SP_after,SP_diff,acc_,acc_after,acc_diff,Pre,Pre_after,Pre_diff,Re,Re_after,Re_diff,F1,F1_after,F1_diff,Rank1,Rank2,Ranking,Ranking2_after,Ranking_before,p_value,delta
sex,['oldpeak'],DIR,0.1289,0.0316,-0.0973,0.3229,0.1524,-0.1705,3.1281,1.7023,-1.4258,-0.0045,0.0145,0.019,0.1236,0.3581,0.2345,0.431,0.5699,0.1389,83.48,70.16,-0.1332,85.35,67.13,-0.1822,78.77,79.87,0.011,81.21,70.34,-0.1087,0.2645672720835058,0.004314644771230955,61.32,285.16,325.09,0.40081416938293446,0.25
sex,['restecg'],DIR,0.1337,0.0543,-0.0794,0.3136,0.1655,-0.1481,3.1493,1.8447,-1.3046,0.0076,0.0341,0.0266,0.1242,0.3539,0.2297,0.4345,0.5654,0.1309,83.83,69.44,-0.1439,85.29,66.54,-0.1875,79.5,78.55,-0.0095,81.65,69.38,-0.1227,0.2518135415047972,0.009173180425584798,27.45,281.29,326.5,0.34456236532569795,0.28
sex,['thal'],DIR,0.1591,-0.0454,-0.2045,0.3523,0.135,-0.2173,3.0634,1.4895,-1.5739,-0.0448,0.0119,0.0567,0.1241,0.2259,0.1018,0.4108,0.4591,0.0483,81.45,74.43,-0.0701,84.97,72.17,-0.128,75.05,72.5,-0.0255,78.82,71.27,-0.0755,0.277572817578858,0.002677276542754795,103.68,288.33,316.41,0.24799581483148547,0.34
thal,None,DIR,-0.3051,-0.1448,0.1603,0.5852,0.2472,-0.338,0.2639,0.4292,0.1653,0.0045,-0.0706,-0.0751,0.1236,0.2259,0.1023,0.4377,0.4713,0.0336,84.17,75.63,-0.0854,85.32,74.52,-0.108,80.16,75.59,-0.0457,81.96,73.81,-0.0815,0.31443656949481996,0.0027199655372282198,115.6,298.14,329.41,0.34456236532569795,0.28
thal,['age'],DIR,-0.3944,-0.1658,0.2286,0.5925,0.2368,-0.3557,0.2589,0.4374,0.1785,-0.0402,-0.0784,-0.0382,0.1179,0.2332,0.1153,0.4343,0.4777,0.0434,84.51,75.64,-0.0887,85.98,74.18,-0.118,80.16,76.37,-0.0379,82.31,73.98,-0.0833,0.3169862031935325,0.0033064539662975042,95.87,298.67,330.45,0.34456236532569795,0.28
thal,['ca'],DIR,-0.5236,-0.2294,0.2942,0.6015,0.2225,-0.379,0.2664,0.4736,0.2072,-0.1058,-0.1361,-0.0302,0.1536,0.2645,0.1109,0.4408,0.5042,0.0634,81.14,74.64,-0.065,80.95,71.74,-0.0921,76.86,77.55,0.0069,78.32,73.52,-0.048,0.3052801981862663,0.005088376720077768,60.0,295.7,314.26,0.40081416938293446,0.25
thal,['oldpeak'],DIR,-0.3051,-0.1191,0.186,0.5845,0.2373,-0.3472,0.2586,0.4393,0.1807,0.0082,-0.0531,-0.0614,0.1236,0.2083,0.0847,0.431,0.4425,0.0115,83.48,74.83,-0.0866,85.35,74.82,-0.1053,78.77,71.44,-0.0733,81.21,71.67,-0.0954,0.2866680004175575,0.002130834021609937,134.53,291.45,326.62,0.34456236532569795,0.28
thal,['restecg'],DIR,-0.2734,-0.1824,0.091,0.5669,0.2915,-0.2754,0.2736,0.3712,0.0976,0.0148,-0.0868,-0.1016,0.1242,0.1898,0.0656,0.4345,0.4664,0.0319,83.83,79.17,-0.0466,85.29,78.48,-0.0681,79.5,78.97,-0.0053,81.65,77.54,-0.0411,0.3804088119852506,0.0034650895984699288,109.78,312.65,328.19,0.40081416938293446,0.25
thalach,None,DIR,0.0,-0.1367,-0.1367,0.6,0.2957,-0.3043,0.0,0.5655,0.5655,-0.1,0.0109,0.1109,0.1236,0.3842,0.2606,0.4377,0.5934,0.1557,84.17,69.32,-0.1485,85.32,67.86,-0.1746,80.16,81.82,0.0166,81.96,71.78,-0.1018,0.27628046277609686,0.006566736183901377,42.07,288.98,330.49,0.5286121252556877,0.19
thalach,['age'],DIR,0.0,-0.0705,-0.0705,0.6,0.2418,-0.3582,0.0,0.6128,0.6128,-0.1,0.0138,0.1139,0.1179,0.3579,0.24,0.4343,0.5795,0.1452,84.51,70.93,-0.1357,85.98,70.57,-0.1541,80.16,82.49,0.0233,82.31,73.31,-0.09,0.3027287481842293,0.0031467211007203005,96.2,295.8,331.84,0.7527138062630524,0.09
thalach,['ca'],DIR,0.1,-0.0837,-0.1837,0.5,0.2685,-0.2315,0.1,0.5931,0.4931,-0.05,0.0317,0.0817,0.1536,0.3828,0.2292,0.4408,0.5933,0.1525,81.14,69.31,-0.1183,80.95,67.75,-0.132,76.86,81.9,0.0504,78.32,71.69,-0.0663,0.2757104249771229,0.004285967340046778,64.33,289.04,316.21,0.6744240722352938,0.12
thalach,['oldpeak'],DIR,0.0,-0.0734,-0.0734,0.6,0.2572,-0.3428,0.0,0.5841,0.5841,-0.1,0.0355,0.1355,0.1236,0.3401,0.2165,0.431,0.5547,0.1237,83.48,70.46,-0.1302,85.35,71.61,-0.1374,78.77,78.87,0.001,81.21,71.94,-0.0927,0.2863066732949926,0.0034987857166020584,81.83,291.38,327.69,0.5995101785600032,0.16
thalach,['restecg'],DIR,0.0,-0.1028,-0.1028,0.6,0.2987,-0.3013,0.0,0.5524,0.5524,-0.1,0.0471,0.1471,0.1242,0.3724,0.2482,0.4345,0.5881,0.1536,83.83,70.14,-0.1369,85.29,69.2,-0.1609,79.5,82.08,0.0258,81.65,72.54,-0.0911,0.2890004433603491,0.005443240568484805,53.09,292.28,329.14,0.5995101785600032,0.16
thalach,['thal'],DIR,0.0,-0.2179,-0.2179,0.5,0.4081,-0.0919,0.0,0.4073,0.4073,-0.05,0.0286,0.0786,0.1241,0.2262,0.1021,0.4108,0.478,0.0672,81.45,76.14,-0.0531,84.97,73.81,-0.1116,75.05,76.19,0.0114,78.82,74.26,-0.0456,0.3179665132869217,0.009927593197925301,32.03,298.46,319.46,0.5995101785600032,0.16
trestbps,None,DIR,0.1833,-0.0193,-0.2026,0.2926,0.0697,-0.2229,0.325,0.9939,0.6689,-0.1333,-0.0388,0.0946,0.1236,0.3867,0.2631,0.4377,0.6202,0.1825,84.17,71.97,-0.1221,85.32,69.15,-0.1617,80.16,87.56,0.074,81.96,75.29,-0.0667,0.32806483835104133,0.0014830697798137497,221.21,302.38,330.15,0.9163591402734885,0.03
trestbps,['age'],DIR,0.1833,-0.0024,-0.1857,0.2926,0.1204,-0.1722,0.325,1.0737,0.7487,-0.1333,-0.0275,0.1058,0.1179,0.3991,0.2812,0.4343,0.613,0.1787,84.51,69.93,-0.1457,85.98,67.67,-0.1831,80.16,84.7,0.0454,82.31,73.03,-0.0928,0.29271895106246903,0.001961688358309681,149.22,293.63,331.5,0.8336348830246822,0.06
trestbps,['ca'],DIR,0.1583,-0.0655,-0.2238,0.359,0.0929,-0.2661,0.3643,0.9296,0.5653,-0.1459,-0.0457,0.1002,0.1536,0.4231,0.2695,0.4408,0.6281,0.1873,81.14,68.78,-0.1236,80.95,65.58,-0.1537,76.86,84.84,0.0798,78.32,72.01,-0.0631,0.2755700019129895,0.001995471296643967,138.1,289.55,315.65,0.9163591402734885,0.03
trestbps,['oldpeak'],DIR,0.1833,-0.0001,-0.1834,0.2926,0.1407,-0.1519,0.325,1.1608,0.8358,-0.1333,-0.0059,0.1275,0.1236,0.3699,0.2463,0.431,0.5966,0.1656,83.48,71.62,-0.1186,85.35,70.54,-0.1481,78.77,84.4,0.0563,81.21,74.49,-0.0672,0.31762477825878616,0.0015724503742240803,201.99,299.36,327.35,0.8336348830246822,0.06
trestbps,['restecg'],DIR,0.1333,-0.0395,-0.1728,0.3176,0.0952,-0.2224,0.3,1.0426,0.7426,-0.1583,-0.0683,0.09,0.1242,0.3797,0.2555,0.4345,0.6102,0.1757,83.83,71.66,-0.1217,85.29,69.42,-0.1587,79.5,85.87,0.0637,81.65,74.61,-0.0704,0.3186916300537697,0.002253688232533408,141.41,299.8,328.76,0.9163591402734885,0.03
trestbps,['thal'],DIR,0.0833,0.0269,-0.0564,0.3176,0.1459,-0.1717,0.225,0.937,0.712,-0.1834,0.0618,0.2452,0.1241,0.2192,0.0951,0.4108,0.4813,0.0705,81.45,77.09,-0.0436,84.97,75.12,-0.0985,75.05,78.25,0.032,78.82,75.56,-0.0326,0.342405654837793,0.0029152446686893157,117.45,304.5,318.8,1.0,0.0
