Feature,Droped_Attrib,acc_,acc_after,FPR_diff,FPR_diff_after,SPD,SPD_after,DIR,DIR_after,AOD,AOD_after,FPR,FPR_after,SP,SP_after,Pre,Pre_after,Re,Re_after,F1,F1_after
sex,None,0.6840934065934066,0.643562271062271,0.07930000000000001,0.05620000000000001,0.1274,0.1381,1.5162,1.1888999999999998,0.00439999999999999,0.02455000000000002,0.198,0.3505,0.313,0.46040000000000003,0.6066,0.5092,0.5002,0.6058,0.5403,0.5493
sex,['Medu'],0.6563095238095238,0.6330128205128205,0.1321,0.0495,0.135,0.12050000000000001,1.7515,1.1319,0.01704999999999999,0.03084999999999999,0.2092,0.3892,0.3027,0.49000000000000005,0.5694,0.4997,0.4542,0.6275000000000001,0.49660000000000004,0.5534
sex,['Pstatus'],0.6869688644688645,0.647371794871795,0.0628,0.0359,0.121,0.1312,1.5184000000000002,1.1474,-0.013600000000000001,0.03484999999999999,0.1937,0.3513,0.31020000000000003,0.4662,0.6117,0.5124,0.4995,0.6147,0.5426,0.5545
sex,['age'],0.6850274725274725,0.6598626373626374,0.0693,0.046,0.1395,0.122,1.5392,1.2485,-0.00870000000000001,-0.0006999999999999729,0.20249999999999999,0.3411,0.3177,0.4633,0.604,0.5288999999999999,0.5027,0.6325000000000001,0.5432,0.5726
sex,['higher'],0.6851007326007326,0.6493772893772893,0.0648,0.0445,0.1159,0.13040000000000002,1.5393000000000001,1.2371,-0.0058,0.005299999999999988,0.177,0.319,0.28900000000000003,0.4241,0.6201000000000001,0.5154,0.47240000000000004,0.567,0.5277000000000001,0.5361
studytime,None,0.6840934065934066,0.6521428571428571,-0.23490000000000003,0.03779999999999999,0.2784,0.11320000000000001,0.5522,1.1987999999999999,-0.011649999999999994,0.03074999999999998,0.198,0.3525,0.313,0.4709,0.6066,0.5176000000000001,0.5002,0.6311,0.5403,0.5657
studytime,['Medu'],0.6563095238095238,0.6243498168498169,-0.2206,-0.013399999999999995,0.3046,0.1457,0.4746,1.0518,0.058050000000000004,0.021399999999999978,0.2092,0.4081,0.3027,0.5103,0.5694,0.4904,0.4542,0.6531,0.49660000000000004,0.5547
studytime,['Pstatus'],0.6869688644688645,0.6292399267399268,-0.20539999999999997,0.027200000000000002,0.26789999999999997,0.0841,0.5515,1.1275,0.01389999999999999,0.010049999999999991,0.1937,0.36760000000000004,0.31020000000000003,0.46530000000000005,0.6117,0.4991,0.4995,0.6008,0.5426,0.5408999999999999
studytime,['age'],0.6850274725274725,0.6368772893772894,-0.2193,0.0033000000000000017,0.2768,0.1385,0.5626,1.0733000000000001,0.00014999999999997792,0.01574999999999998,0.20249999999999999,0.3698,0.3177,0.4805,0.604,0.5065000000000001,0.5027,0.6282,0.5432,0.5565
studytime,['higher'],0.6851007326007326,0.6253846153846154,-0.2193,0.009999999999999995,0.264,0.11639999999999999,0.496,1.0669,-0.0014500000000000125,0.03804999999999999,0.177,0.36760000000000004,0.28900000000000003,0.4614,0.6201000000000001,0.49329999999999996,0.47240000000000004,0.5895,0.5277000000000001,0.5327
traveltime,None,0.6840934065934066,0.5928388278388279,0.19340000000000002,0.032,0.2343,0.1283,1.1391,1.2570000000000001,-0.05894999999999998,-0.017949999999999987,0.198,0.40759999999999996,0.313,0.47700000000000004,0.6066,0.4685,0.5002,0.5776,0.5403,0.5122
traveltime,['Medu'],0.6563095238095238,0.5735714285714286,0.1972,0.06810000000000001,0.22469999999999998,0.1649,0.8565999999999999,1.366,-0.02529999999999999,-0.003600000000000021,0.2092,0.4354,0.3027,0.49800000000000005,0.5694,0.4588,0.4542,0.583,0.49660000000000004,0.5048999999999999
traveltime,['Pstatus'],0.6869688644688645,0.5851465201465201,0.1885,-0.0219,0.2314,0.1252,1.1973,1.1265,-0.060799999999999986,-0.07235,0.1937,0.4191,0.31020000000000003,0.48460000000000003,0.6117,0.4648,0.4995,0.5801999999999999,0.5426,0.5099
traveltime,['age'],0.6850274725274725,0.5918498168498169,0.1989,0.0518,0.23969999999999997,0.14679999999999999,1.2445,1.3678,-0.05765,0.0072500000000000064,0.20249999999999999,0.41790000000000005,0.3177,0.49139999999999995,0.604,0.46610000000000007,0.5027,0.5938,0.5432,0.5159
traveltime,['higher'],0.6851007326007326,0.5822527472527472,0.1698,0.018500000000000006,0.20870000000000002,0.1525,1.1358,1.2502,-0.05614999999999998,-0.014600000000000002,0.177,0.4143,0.28900000000000003,0.47970000000000007,0.6201000000000001,0.45549999999999996,0.47240000000000004,0.5610999999999999,0.5277000000000001,0.4969
